Peak Number,Amplitude,Period (ns),Frequency (Hz),Energy (eV), Photons Flux in J/s
350,52,0.00040000421057062585,14999842105263.598,0.2153231,4.5374686072202225e+21
351,44,0.00040000421057062585,14999842105263.598,0.2186698,3.248720127063e+21
352,72,0.0006000063158559665,9999894736841.936,0.8851313,1.3048578361592486e+22
353,71,0.0012000126317119053,4999947368421.084,0.8851313,2.5377269876846527e+22
354,77,0.0008000084211412795,7499921052631.539,0.8851313,1.989841077826156e+22
355,61,0.0004000042105706536,14999842105262.557,0.2280964,6.244053508678853e+21
356,67,0.00040000421057062585,14999842105263.598,0.1953853,7.532801988835644e+21
357,57,0.0006000063158559665,9999894736841.936,0.8485091,8.178015257873069e+21
358,43,0.00040000421057062585,14999842105263.598,0.1946031,3.1027290882951893e+21
359,47,0.00040000421057062585,14999842105263.598,0.2028831,3.7068299383688874e+21
360,59,0.0004000042105706536,14999842105262.557,0.2386875,5.841319608629693e+21
361,59,0.0006000063158559665,9999894736841.936,0.8520335,8.761979412944337e+21
362,67,0.0006000063158559388,9999894736842.398,0.8489135,1.1299202983253466e+22
363,67,0.0008000084211412795,7499921052631.539,0.8489135,1.5065603977671808e+22
364,73,0.00040000421057062585,14999842105263.598,0.2037009,8.942370639007606e+21
365,53,0.0006000063158559665,9999894736841.936,0.8261535,7.070497032737903e+21
366,60,0.00040000421057062585,14999842105263.598,0.1898120,6.041008500736983e+21
367,57,0.001200012631711933,4999947368420.968,0.1898120,1.6356030515746137e+22
368,66,0.0006000063158559388,9999894736842.398,0.8388024,1.0964430428837624e+22
369,71,0.0008000084211412795,7499921052631.539,0.8388024,1.691817991789788e+22
370,61,0.0004000042105706536,14999842105262.557,0.1951986,6.244053508678853e+21
371,51,0.0012000126317119053,4999947368421.084,0.1951986,1.3093885925347713e+22
372,57,0.00040000421057062585,14999842105263.598,0.1912698,5.452010171915127e+21
373,70,0.0004000042105706536,14999842105262.557,0.1879142,8.222483792670352e+21
374,57,0.00040000421057062585,14999842105263.598,0.1825631,5.452010171915127e+21
375,48,0.0004000042105706536,14999842105262.557,0.1873275,3.866245440471937e+21
376,64,0.00040000421057062585,14999842105263.598,0.1864431,6.873325227505189e+21
377,64,0.0006000063158559665,9999894736841.936,0.8257935,1.030998784125826e+22
378,55,0.00040000421057062585,14999842105263.598,0.1922475,5.076125198535937e+21
379,64,0.00040000421057062585,14999842105263.598,0.1792742,6.873325227505189e+21
380,62,0.0004000042105706536,14999842105262.557,0.1512297,6.450454632454048e+21
381,65,0.0008000084211412795,7499921052631.539,0.1512297,1.4179589397563688e+22
382,69,0.0008000084211412795,7499921052631.539,0.1512297,1.5978467484449873e+22
383,70,0.0008000084211412517,7499921052631.799,0.1512297,1.6444967585339566e+22
384,64,0.0004000042105706536,14999842105262.557,0.1567586,6.873325227505666e+21
385,47,0.00040000421057062585,14999842105263.598,0.1281986,3.7068299383688874e+21
386,61,0.0004000042105706536,14999842105262.557,0.1323097,6.244053508678853e+21
387,64,0.0006000063158559388,9999894736842.398,0.7347624,1.0309987841257784e+22
388,74,0.0008000084211412795,7499921052631.539,0.7347624,1.8378090305576036e+22
389,57,0.0006000063158559665,9999894736841.936,0.7746602,8.178015257873069e+21
390,85,0.0012000126317119053,4999947368421.084,0.7746602,3.637190534818809e+22
391,62,0.0006000063158559665,9999894736841.936,0.7538380,9.675681948680847e+21
392,60,0.0008000084211412795,7499921052631.539,0.7538380,1.2082017001474384e+22
393,63,0.0006000063158559388,9999894736842.398,0.7441358,9.990317808093785e+21
394,51,0.0006000063158559665,9999894736841.936,0.7454957,6.546942962674007e+21
395,65,0.00040000421057062585,14999842105263.598,0.1084653,7.089794698781598e+21
396,54,0.0004000042105706536,14999842105262.557,0.1051498,4.893216885597295e+21
397,49,0.00040000421057062585,14999842105263.598,0.1233409,4.0290170584081933e+21
398,66,0.0006000063158559665,9999894736841.936,0.7521269,1.096443042883813e+22
399,58,0.00040000421057062585,14999842105263.598,0.1238342,5.644986832355336e+21
400,58,0.0004000042105706536,14999842105262.557,0.1017853,5.644986832355728e+21
401,71,0.0006000063158559388,9999894736842.398,0.7104246,1.2688634938422972e+22
402,60,0.0006000063158559665,9999894736841.936,0.6927269,9.061512751105893e+21
403,67,0.0006000063158559388,9999894736842.398,0.6531580,1.1299202983253466e+22
404,77,0.0004000042105706536,14999842105262.557,3.8717742,9.949205389131127e+21
405,63,0.0006000063158559665,9999894736841.936,0.5726246,9.990317808094246e+21
406,74,0.00040000421057062585,14999842105263.598,3.8743075,9.1890451527877e+21
407,54,0.00040000421057062585,14999842105263.598,3.8616853,4.893216885596956e+21
408,67,0.0008000084211412795,7499921052631.539,3.8616853,1.5065603977671808e+22
409,79,0.0008000084211412795,7499921052631.539,3.8616853,2.094551891838934e+22
410,69,0.00040000421057062585,14999842105263.598,3.8072319,7.98923374222466e+21
411,54,0.0010000105264265924,5999936842105.272,3.8072319,1.2233042213992728e+22
412,62,0.0006000063158559943,9999894736841.473,0.5233891,9.675681948681296e+21
413,66,0.00040000421057062585,14999842105263.598,3.8143253,7.30962028589175e+21
414,70,0.0006000063158559388,9999894736842.398,0.4601180,1.2333725689004673e+22
415,57,0.0006000063158559388,9999894736842.398,0.4932913,8.178015257872691e+21
416,76,0.00040000421057068136,14999842105261.516,3.7736631,9.69246252785046e+21
417,64,0.00040000421057062585,14999842105263.598,3.8088898,6.873325227505189e+21
418,72,0.00040000421057062585,14999842105263.598,3.8515875,8.699052241061256e+21
419,56,0.0006000063158559388,9999894736842.398,0.5060735,7.893584440962992e+21
420,50,0.0008000084211413072,7499921052631.278,0.5060735,8.390289584357503e+21
421,59,0.0006000063158559388,9999894736842.398,0.5240691,8.761979412943932e+21
422,57,0.00040000421057062585,14999842105263.598,3.8202586,5.452010171915127e+21
423,52,0.0006000063158559943,9999894736841.473,0.5544468,6.806202910830965e+21
424,56,0.00040000421057062585,14999842105263.598,3.8213653,5.262389627308661e+21
425,63,0.0012000126317118776,4999947368421.199,3.8213653,1.998063561618757e+22
426,59,0.0006000063158559943,9999894736841.473,0.5303313,8.761979412944744e+21
427,59,0.0006000063158559388,9999894736842.398,0.5283046,8.761979412943932e+21
428,66,0.0006000063158559388,9999894736842.398,0.5446913,1.0964430428837624e+22
429,75,0.00040000421057068136,14999842105261.516,3.8508897,9.439075782402846e+21
430,66,0.00040000421057062585,14999842105263.598,3.8705253,7.30962028589175e+21
431,49,0.00040000421057062585,14999842105263.598,3.7903609,4.0290170584081933e+21
432,53,0.00040000421057062585,14999842105263.598,3.7609209,4.713664688491718e+21
433,68,0.001200012631711933,4999947368420.968,3.7609209,2.3278019422840915e+22
434,59,0.0008000084211412517,7499921052631.799,3.7609209,1.1682639217258576e+22
435,62,0.00040000421057068136,14999842105261.516,3.6426586,6.450454632454496e+21
436,67,0.0008000084211412517,7499921052631.799,3.6426586,1.5065603977671288e+22
437,63,0.00040000421057062585,14999842105263.598,3.5916630,6.660211872062524e+21
438,63,0.0006000063158559388,9999894736842.398,0.2792380,9.990317808093785e+21
439,72,0.00040000421057068136,14999842105261.516,3.5861653,8.699052241062462e+21
440,55,0.0008000084211412517,7499921052631.799,3.5861653,1.0152250397071874e+22
441,70,0.0008000084211413072,7499921052631.278,3.5861653,1.6444967585340704e+22
442,57,0.0006000063158559388,9999894736842.398,0.1953402,8.178015257872691e+21
443,55,0.00040000421057062585,14999842105263.598,3.4976320,5.076125198535937e+21
444,68,0.00040000421057062585,14999842105263.598,3.3739875,7.759339807613281e+21
445,60,0.00040000421057062585,14999842105263.598,3.4256986,6.041008500736983e+21
446,48,0.0008000084211413072,7499921052631.278,3.4256986,7.732490880943874e+21
447,65,0.00040000421057062585,14999842105263.598,3.5769208,7.089794698781598e+21
448,53,0.0006000063158559388,9999894736842.398,0.2607402,7.070497032737577e+21
449,63,0.0008000084211413072,7499921052631.278,0.2607402,1.332042374412597e+22
450,58,0.0010000105264265646,5999936842105.439,0.2607402,1.411246708088834e+22
451,59,0.0006000063158559943,9999894736841.473,0.3651402,8.761979412944744e+21
452,64,0.0008000084211412517,7499921052631.799,0.3651402,1.3746650455010378e+22
453,61,0.0006000063158559388,9999894736842.398,0.2578513,9.366080263017631e+21
454,53,0.00040000421057068136,14999842105261.516,3.4818986,4.7136646884923723e+21
455,56,0.0008000084211412517,7499921052631.799,3.4818986,1.0524779254617322e+22
456,84,0.00040000421057062585,14999842105263.598,3.5404098,1.1840376661444487e+22
457,66,0.0008000084211413072,7499921052631.278,3.5404098,1.4619240571784512e+22
458,58,0.00040000421057062585,14999842105263.598,3.4827209,5.644986832355336e+21
459,59,0.0008000084211412517,7499921052631.799,3.4827209,1.1682639217258576e+22
460,63,0.00040000421057068136,14999842105261.516,3.6361209,6.660211872063449e+21
461,59,0.00040000421057062585,14999842105263.598,3.6196097,5.841319608629288e+21
462,47,0.00040000421057062585,14999842105263.598,3.5761653,3.7068299383688874e+21
463,67,0.00040000421057062585,14999842105263.598,3.5453653,7.532801988835644e+21
464,72,0.0006000063158559388,9999894736842.398,0.2590735,1.3048578361591882e+22
465,61,0.0006000063158559943,9999894736841.473,0.2369847,9.366080263018498e+21
466,55,0.0006000063158559388,9999894736842.398,0.1944290,7.614187797803906e+21
467,76,0.0008000084211413072,7499921052631.278,0.1944290,1.9384925055699575e+22
468,43,0.0008000084211412517,7499921052631.799,0.1944290,6.205458176590379e+21
469,76,0.0006000063158559388,9999894736842.398,0.2703847,1.4538693791773673e+22
470,60,0.0010000105264266201,5999936842105.106,0.2703847,1.5102521251843291e+22
471,57,0.0006000063158559388,9999894736842.398,0.2438513,8.178015257872691e+21
472,55,0.0008000084211413072,7499921052631.278,0.2438513,1.0152250397072577e+22
473,57,0.0006000063158559388,9999894736842.398,0.2074513,8.178015257872691e+21
474,58,0.0008000084211412517,7499921052631.799,0.2074513,1.1289973664710673e+22
475,56,0.00040000421057068136,14999842105261.516,3.4562542,5.262389627309391e+21
476,48,0.00040000421057062585,14999842105263.598,3.4838542,3.866245440471669e+21
477,57,0.0008000084211412517,7499921052631.799,3.4838542,1.0904020343830253e+22
478,55,0.0006000063158559388,9999894736842.398,0.2329402,7.614187797803906e+21
479,71,0.00040000421057068136,14999842105261.516,3.5437209,8.459089958949822e+21
480,62,0.0008000084211412517,7499921052631.799,3.5437209,1.29009092649072e+22
481,76,0.0008000084211413072,7499921052631.278,3.5437209,1.9384925055699575e+22
482,66,0.0008000084211412517,7499921052631.799,3.5437209,1.46192405717835e+22
483,59,0.00040000421057062585,14999842105263.598,3.5474097,5.841319608629288e+21
484,71,0.0008000084211413072,7499921052631.278,3.5474097,1.6918179917898468e+22
485,59,0.00040000421057062585,14999842105263.598,3.5790987,5.841319608629288e+21
486,57,0.00040000421057062585,14999842105263.598,3.5684098,5.452010171915127e+21
487,61,0.0006000063158559388,9999894736842.398,0.3280291,9.366080263017631e+21
488,66,0.0006000063158559943,9999894736841.473,0.3003180,1.096443042883864e+22
489,69,0.0008000084211412517,7499921052631.799,0.3003180,1.597846748444932e+22
490,65,0.00040000421057062585,14999842105263.598,3.5458542,7.089794698781598e+21
491,49,0.00040000421057062585,14999842105263.598,3.5078320,4.0290170584081933e+21
492,51,0.0006000063158559943,9999894736841.473,0.2348958,6.546942962674311e+21
493,45,0.00040000421057062585,14999842105263.598,3.5452320,3.3980672816645527e+21
494,60,0.00040000421057062585,14999842105263.598,3.5694542,6.041008500736983e+21
495,67,0.0008000084211413072,7499921052631.278,3.5694542,1.5065603977672332e+22
496,67,0.0008000084211412517,7499921052631.799,3.5694542,1.5065603977671288e+22
497,60,0.00040000421057062585,14999842105263.598,3.5735875,6.041008500736983e+21
498,57,0.00040000421057062585,14999842105263.598,3.5744986,5.452010171915127e+21
499,53,0.00040000421057068136,14999842105261.516,3.5000097,4.7136646884923723e+21
500,54,0.00040000421057062585,14999842105263.598,3.3999431,4.893216885596956e+21
501,63,0.0006000063158559388,9999894736842.398,0.0808513,9.990317808093785e+21
502,77,0.0006000063158559943,9999894736841.473,0.1023179,1.4923808083697037e+22
503,54,0.0006000063158559388,9999894736842.398,0.0306736,7.339825328395434e+21
504,69,0.0006000063158559388,9999894736842.398,0.0306736,1.198385061333699e+22
505,56,0.00040000421057062585,14999842105263.598,3.2058098,5.262389627308661e+21
506,59,0.0006000063158559943,9999894736841.473,3.2058098,8.761979412944744e+21
507,53,0.0012000126317118776,4999947368421.199,3.2058098,1.4140994065475154e+22
508,70,0.0006000063158559943,9999894736841.473,3.2058098,1.2333725689005816e+22
509,50,0.00040000421057062585,14999842105263.598,3.2173208,4.1951447921784605e+21
510,61,0.00040000421057062585,14999842105263.598,3.1627431,6.24405350867842e+21
511,61,0.00040000421057062585,14999842105263.598,3.1501653,6.24405350867842e+21
512,70,0.0006000063158559943,9999894736841.473,3.1501653,1.2333725689005816e+22
513,58,0.00040000421057062585,14999842105263.598,3.0371875,5.644986832355336e+21
514,59,0.0010000105264265646,5999936842105.439,3.0371875,1.460329902157322e+22
515,66,0.0008000084211413072,7499921052631.278,3.0371875,1.4619240571784512e+22
516,71,0.0006000063158559388,9999894736842.398,3.0371875,1.2688634938422972e+22
517,77,0.00040000421057062585,14999842105263.598,3.0595208,9.949205389130437e+21
518,58,0.0006000063158559943,9999894736841.473,3.0595208,8.467480248533789e+21
519,64,0.00040000421057062585,14999842105263.598,3.0974320,6.873325227505189e+21
520,62,0.0010000105264265646,5999936842105.439,3.0974320,1.6126136581134001e+22
521,63,0.00040000421057068136,14999842105261.516,2.9369208,6.660211872063449e+21
522,64,0.0006000063158559388,9999894736842.398,2.9369208,1.0309987841257784e+22
523,43,0.0006000063158559388,9999894736842.398,2.9369208,4.654093632442784e+21
524,51,0.0006000063158559388,9999894736842.398,2.9369208,6.546942962673705e+21
525,74,0.00040000421057068136,14999842105261.516,3.0107653,9.189045152788975e+21
526,68,0.0008000084211412517,7499921052631.799,3.0107653,1.5518679615226562e+22
527,65,0.0006000063158559388,9999894736842.398,3.0107653,1.0634692048172398e+22
528,63,0.0006000063158559943,9999894736841.473,3.0107653,9.990317808094712e+21
529,69,0.00040000421057062585,14999842105263.598,2.9132098,7.98923374222466e+21
530,65,0.00040000421057062585,14999842105263.598,2.8596542,7.089794698781598e+21
531,66,0.0008000084211413072,7499921052631.278,2.8596542,1.4619240571784512e+22
532,66,0.0008000084211412517,7499921052631.799,2.8596542,1.46192405717835e+22
533,72,0.0006000063158559388,9999894736842.398,2.8596542,1.3048578361591882e+22
534,64,0.00040000421057068136,14999842105261.516,2.5257653,6.873325227506143e+21
535,66,0.0006000063158559388,9999894736842.398,2.5257653,1.0964430428837624e+22
536,60,0.00040000421057062585,14999842105263.598,2.5937209,6.041008500736983e+21
537,46,0.0008000084211412517,7499921052631.799,2.5937209,7.101541104199698e+21
538,75,0.0008000084211413072,7499921052631.278,2.5937209,1.887815156480438e+22
539,62,0.0006000063158559388,9999894736842.398,2.5937209,9.6756819486804e+21
540,66,0.0010000105264266201,5999936842105.106,2.5937209,1.8274050714730383e+22
541,60,0.0008000084211412517,7499921052631.799,2.5937209,1.2082017001473965e+22
542,63,0.0008000084211413072,7499921052631.278,2.5937209,1.332042374412597e+22
543,45,0.0008000084211412517,7499921052631.799,2.5937209,6.796134563329105e+21
544,60,0.0006000063158559388,9999894736842.398,2.5937209,9.061512751105474e+21
545,68,0.00040000421057068136,14999842105261.516,2.5189430,7.759339807614358e+21
546,75,0.0008000084211412517,7499921052631.799,2.5189430,1.8878151564803072e+22
547,85,0.0006000063158559388,9999894736842.398,2.5189430,1.8185952674093625e+22
548,69,0.0008000084211413072,7499921052631.278,2.5189430,1.5978467484450427e+22
549,66,0.00040000421057062585,14999842105263.598,2.6151208,7.30962028589175e+21
550,51,0.00040000421057062585,14999842105263.598,2.5418320,4.36462864178247e+21
551,53,0.0006000063158559388,9999894736842.398,2.5418320,7.070497032737577e+21
552,66,0.0006000063158559943,9999894736841.473,2.5418320,1.096443042883864e+22
553,88,0.0006000063158559388,9999894736842.398,2.5418320,1.9492320762378e+22
554,62,0.00040000421057062585,14999842105263.598,2.5626542,6.4504546324536e+21
555,68,0.00040000421057068136,14999842105261.516,2.5936765,7.759339807614358e+21
556,41,0.00040000421057062585,14999842105263.598,2.6928763,2.8208153582607967e+21
557,42,0.0006000063158559388,9999894736842.398,2.6928763,4.4401412480416827e+21
558,57,0.00040000421057062585,14999842105263.598,2.6677652,5.452010171915127e+21
559,54,0.00040000421057062585,14999842105263.598,2.7119875,4.893216885596956e+21
560,61,0.0006000063158559943,9999894736841.473,2.7119875,9.366080263018498e+21
561,69,0.00040000421057062585,14999842105263.598,2.7316320,7.98923374222466e+21
562,49,0.00040000421057062585,14999842105263.598,2.7451432,4.0290170584081933e+21
563,65,0.00040000421057062585,14999842105263.598,2.8935875,7.089794698781598e+21
564,67,0.0006000063158559943,9999894736841.473,2.8935875,1.129920298325451e+22
565,46,0.0008000084211412517,7499921052631.799,2.8935875,7.101541104199698e+21
